regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank
bear,VMD_IMF_3,0.4146005509641873,0.379678392239528,3,42
bear,Volatility_5,0.4159779614325069,0.2613888150852785,3,43
bear,StochK_14,0.42011019283746553,0.2528889608847121,3,44
bear,WilliamsR_14,0.42011019283746553,0.2528889608847121,3,45
bear,ROC_60,0.4283746556473829,0.2311588616616879,3,46
bear,Return_60D,0.4283746556473829,0.2311588616616879,3,47
bear,Volume_Change_1D,0.4325068870523416,0.13837320501238964,3,48
bear,Volume_D_lag2,0.43526170798898073,0.1398461724131907,3,49
bear,Low_M,0.44352617079889806,0.10099340374558331,3,50
bear,ADX_14,0.4462809917355372,0.23709071550051325,3,51
bear,Spread_M,0.4462809917355372,0.20710684439903576,3,52
bear,MACD_Signal_9,0.4628099173553719,0.25619834710743805,3,53
bear,Direction_lag1,0.465564738292011,0.1753806506049257,3,54
bear,MACD_Histogram,0.4765840220385675,0.20316687677677456,3,55
bear,Momentum_60,0.4793388429752066,0.2529789729754374,3,56
bear,Volatility_60,0.4793388429752066,0.2815987609487739,3,57
bear,Volume_MA_5,0.48760330578512395,0.3820470853330982,3,58
bear,Close_D_lag10,0.5206611570247933,0.3647615948878332,3,59
bear,Down_Ratio_5,0.5206611570247933,0.13060727792792645,3,60
bear,Ratio_Volume_D_to_W,0.5206611570247933,0.3683948609590524,3,61
bear,Close_M,0.5454545454545454,0.28280890301270534,3,62
bear,PlusDI_14,0.5454545454545454,0.4952475460025995,3,63
bear,Up_Ratio_20,0.5454545454545454,0.39766152724823406,3,64
bear,Up_Ratio_5,0.5454545454545454,0.16769937097275225,3,65
bear,VMD_IMF_2,0.5454545454545455,0.45724218821894397,3,66
bear,Change_pct_D_lag3,0.5537190082644629,0.38311824748757883,3,67
bear,Spread_W,0.5564738292011019,0.06881540494102921,3,68
bear,Volume_D_lag3,0.559228650137741,0.3184053452619087,3,69
bear,Change_pct_M,0.5606060606060607,0.2088446812917544,3,70
bear,Close_Position_W,0.5647382920110192,0.21745642834012,3,71
bear,Down_Ratio_20,0.5647382920110192,0.42347476251235333,3,72
bear,Volume_Change_20D,0.5674931129476585,0.43428421815842544,3,73
bear,Lower_Shadow_D,0.5702479338842975,0.13300394164819077,3,74
bear,Body_M,0.5771349862258953,0.2809410908824635,3,75
bear,Volume_D_lag20,0.5785123966942148,0.34513409946811735,3,76
bear,Close_to_SMA_10,0.5840220385674931,0.09398744963764177,3,77
bear,Change_pct_D_lag2,0.5895316804407713,0.4689915774752587,3,78
bear,MinusDI_14,0.5950413223140496,0.186088103292524,3,79
bear,Volume_D,0.5950413223140496,0.24474533710679092,3,80
bear,Volume_D_lag5,0.6005509641873278,0.19580557183379466,3,81
bear,Change_pct_D_lag1,0.6033057851239669,0.2719749201967659,3,82
bear,Close_to_SMA_5,0.6033057851239669,0.21912518319938595,3,83
bear,Close_M_lag1,0.6115702479338844,0.2957938870772443,3,84
bear,Direction_lag3,0.6308539944903582,0.3176536706424149,3,85
bear,Down_Ratio_10,0.6308539944903582,0.24863308204929935,3,86
bear,VMD_IMF_1,0.6322314049586777,0.3834523720147205,3,87
bear,Up_Ratio_10,0.6336088154269972,0.24419821136151956,3,88
bear,Volume_Ratio_20,0.6363636363636364,0.3650423607497153,3,89
bear,Momentum_10,0.6391184573002755,0.3943918494363257,3,90
bear,ROC_10,0.6404958677685951,0.3647615948878332,3,91
bear,Return_10D,0.6404958677685951,0.3647615948878332,3,92
bear,WMA_60,0.6418732782369146,0.3806440870394683,3,93
bear,Volume_D_lag1,0.6446280991735537,0.3544096139238275,3,94
bear,Close_M_lag3,0.6556473829201103,0.34298350416462303,3,95
bear,Change_pct_W,0.6584022038567493,0.30715944605545686,3,96
bear,CCI_20,0.6639118457300276,0.2950231877813825,3,97
bear,Volume_D_lag10,0.6639118457300276,0.28894119014219916,3,98
bear,Ratio_Close_D_to_W,0.6666666666666666,0.4413821525450446,3,99
bear,Volume_W,0.6804407713498623,0.26269207469402456,3,100
bear,StochD_3,0.6831955922865013,0.2561094664986549,3,101
bear,SMA_60,0.6859504132231405,0.3998667901951387,3,102
bear,Return_3D,0.6914600550964187,0.39551592685223186,3,103
bear,Volume_MA_20,0.6914600550964187,0.2125322481761533,3,104
bear,Close_D_lag20,0.6942148760330579,0.24052284646041733,3,105
bear,Change_pct_D_lag20,0.721763085399449,0.29363083145720714,3,106
bear,Ratio_Close_D_to_M,0.721763085399449,0.3030177808582268,3,107
bear,Upper_Shadow_D,0.7272727272727272,0.1290950359653992,3,108
bear,Volume_Ratio_5,0.7300275482093664,0.26138881508527845,3,109
bear,Body_W,0.7355371900826446,0.2651076848321561,3,110
bear,Direction_lag5,0.7382920110192838,0.13886593015017698,3,111
bear,Change_pct_D_lag10,0.7410468319559228,0.17420839398085267,3,112
bear,Momentum_5,0.741046831955923,0.31473753850329655,3,113
bear,Direction_lag2,0.7465564738292011,0.12405873552834933,3,114
bear,ROC_5,0.7534435261707989,0.29847566348830523,3,115
bear,Return_5D,0.7534435261707989,0.29847566348830523,3,116
bear,Close_Position_M,0.7741046831955923,0.09578698981109486,3,117
bear,High_M,0.7741046831955923,0.24085391729360212,3,118
bear,Close_D_lag60,0.7961432506887052,0.10464694167064782,3,119
bear,Volume_Change_5D,0.8071625344352618,0.1312810199167367,3,120
bear,Open_M,0.8264462809917356,0.16957259941060487,3,121
bear,Volume_M,0.8732782369146005,0.11281319685643672,3,122
